word,level,pos,url,audioUk,audioUs
campus,b1,noun,/definition/english/campus,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cam/campu/campus__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cam/campu/campus__us_1.mp3
can,a2,noun,/definition/english/can2_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/can__/can__gb_7.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/can__/can__us_2.mp3
can,a1,modal verb,/definition/english/can1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/can__/can__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/can__/can__us_1_rr.mp3
canal,b2,noun,/definition/english/canal,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/canal/canal__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/canal/canal__us_1.mp3
cancel,b2,verb,/definition/english/cancel,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/cance/cancel__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/cance/cancel__us_2.mp3
cancer,b2,noun,/definition/english/cancer_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/cance/cancer__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/cance/cancer__us_3.mp3
candidate,b1,noun,/definition/english/candidate,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/candi/candidate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/candi/candidate__us_2_rr.mp3
candle,b2,noun,/definition/english/candle,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/candl/candle__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/candl/candle__us_1.mp3
cannot,a1,modal verb,/definition/english/cannot,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/canno/cannot__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/canno/cannot__us_1_rr.mp3
canvas,c1,noun,/definition/english/canvas,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/canva/canvas__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/can/canva/canvas__us_1.mp3
cap,b1,noun,/definition/english/cap_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/cap__/cap__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/cap__/cap__us_2.mp3
capability,c1,noun,/definition/english/capability,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capab/capability__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/capab/capability__us_1.mp3
capable,b2,adjective,/definition/english/capable,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capab/capable__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/capab/capable__us_2.mp3
capacity,b2,noun,/definition/english/capacity,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capac/capacity__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/capac/capacity__us_3.mp3
capital,a1,adjective,/definition/english/capital_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capit/capital__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/capit/capital__us_3.mp3
capital,a1,noun,/definition/english/capital_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capit/capital__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/capit/capital__us_3.mp3
capitalism,c1,noun,/definition/english/capitalism,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capit/capitalism__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/capit/capitalism__us_1.mp3
capitalist,c1,adjective,/definition/english/capitalist_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capit/capitalist__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/capit/capitalist__us_1.mp3
captain,b1,noun,/definition/english/captain_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capta/captain__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/capta/captain__us_2.mp3
capture,b2,noun,/definition/english/capture_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/captu/capture__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/captu/capture__us_2.mp3
capture,b2,verb,/definition/english/capture_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/captu/capture__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cap/captu/capture__us_2.mp3
car,a1,noun,/definition/english/car,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/car__/car__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/car__/car__us_1.mp3
carbon,b2,noun,/definition/english/carbon,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carbo/carbon__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/carbo/carbon__us_1.mp3
card,a1,noun,/definition/english/card_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/card_/card__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/card_/card__us_1.mp3
care,a2,noun,/definition/english/care_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/care_/care__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/care_/care__us_1.mp3
care,a2,verb,/definition/english/care_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/care_/care__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/care_/care__us_1.mp3
career,a1,noun,/definition/english/career_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/caree/career__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/caree/career__us_2.mp3
careful,a2,adjective,/definition/english/careful,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/caref/careful__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/caref/careful__us_2.mp3
carefully,a2,adverb,/definition/english/carefully,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/caref/carefully__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/caref/carefully__us_3.mp3
careless,b1,adjective,/definition/english/careless,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carel/careless__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/carel/careless__us_2.mp3
cargo,c1,noun,/definition/english/cargo,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/cargo/cargo__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/cargo/cargo__us_1.mp3
carpet,a2,noun,/definition/english/carpet_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carpe/carpet__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/carpe/carpet__us_1.mp3
carriage,c1,noun,/definition/english/carriage,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carri/carriage__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/carri/carriage__us_1.mp3
carrot,a1,noun,/definition/english/carrot,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carro/carrot__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/carro/carrot__us_1.mp3
carry,a1,verb,/definition/english/carry_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carry/carry__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/carry/carry__us_2.mp3
cartoon,a2,noun,/definition/english/cartoon,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carto/cartoon__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/carto/cartoon__us_2.mp3
carve,c1,verb,/definition/english/carve,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carve/carve__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/car/carve/carve__us_1.mp3
case,a2,noun,/definition/english/case_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cas/case_/case__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cas/case_/case__us_1.mp3
cash,a2,noun,/definition/english/cash_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cas/cash_/cash__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cas/cash_/cash__us_1.mp3
casino,c1,noun,/definition/english/casino,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cas/casin/casino__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cas/casin/casino__us_1.mp3
cast,b2,noun,/definition/english/cast_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cas/cast_/cast__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cas/cast_/cast__us_1.mp3
cast,b2,verb,/definition/english/cast_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cas/cast_/cast__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cas/cast_/cast__us_1.mp3
castle,a2,noun,/definition/english/castle,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cas/castl/castle__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cas/castl/castle__us_2.mp3
casual,b2,adjective,/definition/english/casual_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cas/casua/casual__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cas/casua/casual__us_1_rr.mp3
casualty,c1,noun,/definition/english/casualty_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cas/casua/casualty__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cas/casua/casualty__us_2_rr.mp3
cat,a1,noun,/definition/english/cat_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cat/cat__/cat__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cat/cat__/cat__us_1.mp3
catalogue,c1,noun,/definition/english/catalogue_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cat/catal/catalogue__gb_6.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cat/catal/catalogue__us_1_rr.mp3
catch,b2,noun,/definition/english/catch_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cat/catch/catch__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cat/catch/catch__us_2.mp3
catch,a2,verb,/definition/english/catch_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cat/catch/catch__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cat/catch/catch__us_2.mp3
category,b1,noun,/definition/english/category,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cat/categ/category__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cat/categ/category__us_1.mp3
cater,c1,verb,/definition/english/cater,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cat/cater/cater__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cat/cater/cater__us_1.mp3
cattle,c1,noun,/definition/english/cattle,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cat/cattl/cattle__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cat/cattl/cattle__us_1.mp3
cause,a2,noun,/definition/english/cause_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cau/cause/cause__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cau/cause/cause__us_1.mp3
cause,a2,verb,/definition/english/cause_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cau/cause/cause__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cau/cause/cause__us_1.mp3
caution,c1,noun,/definition/english/caution_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cau/cauti/caution__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cau/cauti/caution__us_1.mp3
cautious,c1,adjective,/definition/english/cautious,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cau/cauti/cautious__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cau/cauti/cautious__us_1.mp3
cave,b2,noun,/definition/english/cave_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cav/cave_/cave__gb_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cav/cave_/cave__us_1.mp3
cd,a1,noun,/definition/english/cd,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cd_/cd_1_/cd_1_gb_1_abbr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cd_/cd__u/cd__us_1.mp3
cease,c1,verb,/definition/english/cease,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cea/cease/cease__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cea/cease/cease__us_1.mp3
ceiling,b1,noun,/definition/english/ceiling,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cei/ceili/ceiling__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cei/ceili/ceiling__us_1.mp3
celebrate,a2,verb,/definition/english/celebrate,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cel/celeb/celebrate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cel/celeb/celebrate__us_1.mp3
celebration,b1,noun,/definition/english/celebration,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cel/celeb/celebration__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cel/celeb/celebration__us_2.mp3
celebrity,a2,noun,/definition/english/celebrity,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cel/celeb/celebrity__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cel/celeb/celebrity__us_1.mp3
cell,b2,noun,/definition/english/cell,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cel/cell_/cell__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cel/cell_/cell__us_1.mp3
cemetery,c1,noun,/definition/english/cemetery,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cem/cemet/cemetery__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cem/cemet/cemetery__us_1.mp3
cent,a1,noun,/definition/english/cent_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cen/cent_/cent__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cen/cent_/cent__us_1.mp3
central,b1,adjective,/definition/english/central,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cen/centr/central__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cen/centr/central__us_1.mp3
centre,a1,noun,/definition/english/centre_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cen/centr/centre__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cen/centr/centre__us_1.mp3
centre,b1,verb,/definition/english/centre_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cen/centr/centre__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cen/centr/centre__us_1.mp3
century,a1,noun,/definition/english/century,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cen/centu/century__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cen/centu/century__us_2.mp3
ceremony,b1,noun,/definition/english/ceremony,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cer/cerem/ceremony__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cer/cerem/ceremony__us_1.mp3
certain,a2,adjective,/definition/english/certain_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cer/certa/certain__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cer/certa/certain__us_2.mp3
certainly,a2,adverb,/definition/english/certainly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cer/certa/certainly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cer/certa/certainly__us_1.mp3
certainty,b2,noun,/definition/english/certainty,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cer/certa/certainty__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cer/certa/certainty__us_1.mp3
certificate,b2,noun,/definition/english/certificate_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cer/certi/certificate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cer/certi/certificate__us_1.mp3
chain,b1,noun,/definition/english/chain_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cha/chain/chain__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cha/chain/chain__us_1.mp3
chain,b2,verb,/definition/english/chain_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cha/chain/chain__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cha/chain/chain__us_1.mp3
chair,a1,noun,/definition/english/chair_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cha/chair/chair__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cha/chair/chair__us_1.mp3
chair,b2,verb,/definition/english/chair_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cha/chair/chair__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/c/cha/chair/chair__us_1.mp3
